Used_Hashtag(s),Tweet_Content,Post_Length,Likes_Count,Tweet_DateTime,Replies_Count,Retweets_Count,Image(s),video(s),GIF(s),HaveText,Tweet_URL,Reply_Content,Reply_URL
,"Discover Marbling - join us for a mindful marbling workshop with author, designer and influencer @heartzeena 🎨
https://t.co/Geqkh1mMzI",134,10,2022-09-05 09:22:02+00:00,21,1,0,0,0,True,https://twitter.com/UNIQLO_UK/status/1566718285038723073,"@UNIQLO_UK @heartzeena @UNIQLO_UK where are my items?  Tracking now says delayed, but when contacted Evri they have no record of the parcels using the tracking numbers you have provided!  I have three parcels which now appear lost!  These are Christmas presents. @UNIQLO_UK Please locate these parcels!",https://twitter.com/ruthbe35/status/1605964543599038465
,"Discover Marbling - join us for a mindful marbling workshop with author, designer and influencer @heartzeena 🎨
https://t.co/Geqkh1mMzI",134,10,2022-09-05 09:22:02+00:00,21,1,0,0,0,True,https://twitter.com/UNIQLO_UK/status/1566718285038723073,@UNIQLO_UK @heartzeena If I were you I would worry about the little response and interest you are getting.,https://twitter.com/sbjorns/status/1599684042844430336
,"Discover Marbling - join us for a mindful marbling workshop with author, designer and influencer @heartzeena 🎨
https://t.co/Geqkh1mMzI",134,10,2022-09-05 09:22:02+00:00,21,1,0,0,0,True,https://twitter.com/UNIQLO_UK/status/1566718285038723073,"@UNIQLO_UK @heartzeena Uniqlo is primarily made in China, which is ruled by the Chinese Communist Party, which is committing human rights abuses. If you buy UNIQLO, you are indirectly supporting the Chinese Communist Party's human rights violations, and its liberal activities in Hong Kong. Do you still",https://twitter.com/h_zpoft/status/1589592633776943105
,"Discover Marbling - join us for a mindful marbling workshop with author, designer and influencer @heartzeena 🎨
https://t.co/Geqkh1mMzI",134,10,2022-09-05 09:22:02+00:00,21,1,0,0,0,True,https://twitter.com/UNIQLO_UK/status/1566718285038723073,@UNIQLO_UK @heartzeena This company is a scam. They are charging me for a product I didn’t receive. #scamers,https://twitter.com/Lew99Rob/status/1584948039466487808
,"Discover Marbling - join us for a mindful marbling workshop with author, designer and influencer @heartzeena 🎨
https://t.co/Geqkh1mMzI",134,10,2022-09-05 09:22:02+00:00,21,1,0,0,0,True,https://twitter.com/UNIQLO_UK/status/1566718285038723073,@UNIQLO_UK @heartzeena Uniqlo UK are a criminal organisation in the habit of taking people's money and not sending them their items. Avoid this fraudulent venture and never order online from them,https://twitter.com/AfAQureshi/status/1582629969175642112
,"Discover Marbling - join us for a mindful marbling workshop with author, designer and influencer @heartzeena 🎨
https://t.co/Geqkh1mMzI",134,10,2022-09-05 09:22:02+00:00,21,1,0,0,0,True,https://twitter.com/UNIQLO_UK/status/1566718285038723073,@UNIQLO_UK @heartzeena Never mind that. Get your customer service sorted!,https://twitter.com/JoHughe65449240/status/1581219233811218436
,"Discover Marbling - join us for a mindful marbling workshop with author, designer and influencer @heartzeena 🎨
https://t.co/Geqkh1mMzI",134,10,2022-09-05 09:22:02+00:00,21,1,0,0,0,True,https://twitter.com/UNIQLO_UK/status/1566718285038723073,@UNIQLO_UK @heartzeena What time does the jw uniqlo collab drop in the UK?,https://twitter.com/ukbull87/status/1580334783250698240
,"Discover Marbling - join us for a mindful marbling workshop with author, designer and influencer @heartzeena 🎨
https://t.co/Geqkh1mMzI",134,10,2022-09-05 09:22:02+00:00,21,1,0,0,0,True,https://twitter.com/UNIQLO_UK/status/1566718285038723073,@UNIQLO_UK @heartzeena WHY have u discontinued the ultra light down jacket (long) in off white/natural??? It's the most perfect colour! And why is the newer version so much LONGER and bigger than the old version?? Please bring it back before winter!!,https://twitter.com/IMazzy2/status/1578861208370745344
,"Discover Marbling - join us for a mindful marbling workshop with author, designer and influencer @heartzeena 🎨
https://t.co/Geqkh1mMzI",134,10,2022-09-05 09:22:02+00:00,21,1,0,0,0,True,https://twitter.com/UNIQLO_UK/status/1566718285038723073,@UNIQLO_UK @heartzeena Where is my refund? Never buying from you again,https://twitter.com/DDdub123456/status/1575470740383666176
,"Discover Marbling - join us for a mindful marbling workshop with author, designer and influencer @heartzeena 🎨
https://t.co/Geqkh1mMzI",134,10,2022-09-05 09:22:02+00:00,21,1,0,0,0,True,https://twitter.com/UNIQLO_UK/status/1566718285038723073,"@UNIQLO_UK @heartzeena Hey uni qlo you are driving me mad I ordered jeans online but got no email or reference, 3 days ago, need to speak to a human, your Chatton is rubbish help!",https://twitter.com/DDdub123456/status/1575470535936540678
,"Discover Marbling - join us for a mindful marbling workshop with author, designer and influencer @heartzeena 🎨
https://t.co/Geqkh1mMzI",134,10,2022-09-05 09:22:02+00:00,21,1,0,0,0,True,https://twitter.com/UNIQLO_UK/status/1566718285038723073,@UNIQLO_UK @heartzeena Where's my refund?,https://twitter.com/Tom71089698/status/1575186550081454084
,We have partnered with @THEActionSpace to offer 4 winners the chance to have their artwork printed on a t-shirt. The winning designs will be for sale at Uniqlo @SouthsideSW18 for Wandsworth Fringe 👕🎉. 100% of the proceeds from the sale of the t-shirts will go to ActionSpace.,275,5,2022-07-06 15:28:21+00:00,1,3,0,0,0,True,https://twitter.com/UNIQLO_UK/status/1544704814080266240,@UNIQLO_UK You got some new ideas to steal!,https://twitter.com/sbjorns/status/1599684208519102464
,We have partnered with @THEActionSpace to offer 4 winners the chance to have their artwork printed on a t-shirt. The winning designs will be for sale at Uniqlo @SouthsideSW18 for Wandsworth Fringe 👕🎉. 100% of the proceeds from the sale of the t-shirts will go to ActionSpace.,275,5,2022-07-06 15:28:21+00:00,1,3,0,0,0,True,https://twitter.com/UNIQLO_UK/status/1544704814080266240,Click the link to learn more: https://t.co/FAQdgUTkBh https://t.co/IGJhO0a222,https://twitter.com/UNIQLO_UK/status/1544704820170424323
,We have partnered with @THEActionSpace to offer 4 winners the chance to have their artwork printed on a t-shirt. The winning designs will be for sale at Uniqlo @SouthsideSW18 for Wandsworth Fringe 👕🎉. 100% of the proceeds from the sale of the t-shirts will go to ActionSpace.,275,5,2022-07-06 15:28:21+00:00,1,3,0,0,0,True,https://twitter.com/UNIQLO_UK/status/1544704814080266240,"The competition closes at 6.00pm on 22 July 2022 and is open to residents in the UK (England, Scotland, Wales and Northern Ireland) aged 18 and over.",https://twitter.com/UNIQLO_UK/status/1544704816747773952
,"UNIQLO UT FOR PEACE 
Introducing the UNIQLO UT PEACE FOR ALL project: an ongoing collection of T- shirts designed by world renowned leaders in art, design, literature, science and sport. https://t.co/bQisTsUI48",210,9,2022-06-17 16:11:57+00:00,6,4,0,1,0,True,https://twitter.com/UNIQLO_UK/status/1537830414865289216,@UNIQLO_UK What kind of a project is that? Commercial bullshit.,https://twitter.com/sbjorns/status/1599684454921797634
,"UNIQLO UT FOR PEACE 
Introducing the UNIQLO UT PEACE FOR ALL project: an ongoing collection of T- shirts designed by world renowned leaders in art, design, literature, science and sport. https://t.co/bQisTsUI48",210,9,2022-06-17 16:11:57+00:00,6,4,0,1,0,True,https://twitter.com/UNIQLO_UK/status/1537830414865289216,"@UNIQLO_UK Are you selling these Peace T-shirts in Russia?

Asking for thousands of raped, tortured and murdered Ukrainians: https://t.co/Z94fgnGjPJ",https://twitter.com/Matt__999/status/1538265862834110465
,"UNIQLO UT FOR PEACE 
Introducing the UNIQLO UT PEACE FOR ALL project: an ongoing collection of T- shirts designed by world renowned leaders in art, design, literature, science and sport. https://t.co/bQisTsUI48",210,9,2022-06-17 16:11:57+00:00,6,4,0,1,0,True,https://twitter.com/UNIQLO_UK/status/1537830414865289216,@Colin02 @UNIQLO_UK @PlanGlobal Greetings and respect from Afghanistan,https://twitter.com/KabulNet2003/status/1537865676819505152
,"UNIQLO UT FOR PEACE 
Introducing the UNIQLO UT PEACE FOR ALL project: an ongoing collection of T- shirts designed by world renowned leaders in art, design, literature, science and sport. https://t.co/bQisTsUI48",210,9,2022-06-17 16:11:57+00:00,6,4,0,1,0,True,https://twitter.com/UNIQLO_UK/status/1537830414865289216,"100% of profits* will go towards international organizations that aid those affected by poverty, discrimination, violence, conflict and natural disasters. 

https://t.co/Ci2POezQmJ",https://twitter.com/UNIQLO_UK/status/1537830418287820801
,"Interested in winning a pair of UNIQLO Jeans?
We'll be offering 100 customers the chance to win a free pair of jeans, when they spend £50 or more during our Live Shopping Event.
Click the link below to set a reminder and find out more!
https://t.co/Wy4CfzUI2M https://t.co/lQdz06WR50",283,3,2022-02-25 11:53:14+00:00,273,0,1,0,0,True,https://twitter.com/UNIQLO_UK/status/1497177867498704896,@UNIQLO_UK No. But I’m interested to know why a man’s vest top can be returned but a woman’s airism vest top cannot. Are breasts really that unhygienic? Misogynistic much???,https://twitter.com/tjmtmv/status/1527966006831898624
,"Interested in winning a pair of UNIQLO Jeans?
We'll be offering 100 customers the chance to win a free pair of jeans, when they spend £50 or more during our Live Shopping Event.
Click the link below to set a reminder and find out more!
https://t.co/Wy4CfzUI2M https://t.co/lQdz06WR50",283,3,2022-02-25 11:53:14+00:00,273,0,1,0,0,True,https://twitter.com/UNIQLO_UK/status/1497177867498704896,@UNIQLO_UK What a scumbag company! I will never buy your products even if you pull out of Russia due to pressure from others. How many children's deaths do you have to pay for before you quit Russia?,https://twitter.com/MarkCla19684942/status/1507862600012468235
,"Interested in winning a pair of UNIQLO Jeans?
We'll be offering 100 customers the chance to win a free pair of jeans, when they spend £50 or more during our Live Shopping Event.
Click the link below to set a reminder and find out more!
https://t.co/Wy4CfzUI2M https://t.co/lQdz06WR50",283,3,2022-02-25 11:53:14+00:00,273,0,1,0,0,True,https://twitter.com/UNIQLO_UK/status/1497177867498704896,"@UNIQLO_UK Money, Money. 
Still un Russia?
Zero social policy.
I will not buy in #uniqlo again",https://twitter.com/sansungalaxia/status/1507093306454548488
,"Interested in winning a pair of UNIQLO Jeans?
We'll be offering 100 customers the chance to win a free pair of jeans, when they spend £50 or more during our Live Shopping Event.
Click the link below to set a reminder and find out more!
https://t.co/Wy4CfzUI2M https://t.co/lQdz06WR50",283,3,2022-02-25 11:53:14+00:00,273,0,1,0,0,True,https://twitter.com/UNIQLO_UK/status/1497177867498704896,@UNIQLO_UK #boycottuniqlo,https://twitter.com/KUkcirtaP/status/1504122623659319302
,"Interested in winning a pair of UNIQLO Jeans?
We'll be offering 100 customers the chance to win a free pair of jeans, when they spend £50 or more during our Live Shopping Event.
Click the link below to set a reminder and find out more!
https://t.co/Wy4CfzUI2M https://t.co/lQdz06WR50",283,3,2022-02-25 11:53:14+00:00,273,0,1,0,0,True,https://twitter.com/UNIQLO_UK/status/1497177867498704896,"@UNIQLO_UK https://t.co/6iokcRW9JQ

Commercial interests prevail over moral considerations. Enjoy going bust.",https://twitter.com/KUkcirtaP/status/1504122012377260032
,"Interested in winning a pair of UNIQLO Jeans?
We'll be offering 100 customers the chance to win a free pair of jeans, when they spend £50 or more during our Live Shopping Event.
Click the link below to set a reminder and find out more!
https://t.co/Wy4CfzUI2M https://t.co/lQdz06WR50",283,3,2022-02-25 11:53:14+00:00,273,0,1,0,0,True,https://twitter.com/UNIQLO_UK/status/1497177867498704896,@UNIQLO_UK prepare to be canceled. You will lose all our business.,https://twitter.com/KUkcirtaP/status/1504121665562755074
,"Interested in winning a pair of UNIQLO Jeans?
We'll be offering 100 customers the chance to win a free pair of jeans, when they spend £50 or more during our Live Shopping Event.
Click the link below to set a reminder and find out more!
https://t.co/Wy4CfzUI2M https://t.co/lQdz06WR50",283,3,2022-02-25 11:53:14+00:00,273,0,1,0,0,True,https://twitter.com/UNIQLO_UK/status/1497177867498704896,@UNIQLO_UK We’ll done @UNIQLO_UK @UniqloUSA @Uniqlo_Canada for doing the right thing in the end 👏,https://twitter.com/GottaBeIn2Win/status/1502351249399762946
,"Interested in winning a pair of UNIQLO Jeans?
We'll be offering 100 customers the chance to win a free pair of jeans, when they spend £50 or more during our Live Shopping Event.
Click the link below to set a reminder and find out more!
https://t.co/Wy4CfzUI2M https://t.co/lQdz06WR50",283,3,2022-02-25 11:53:14+00:00,273,0,1,0,0,True,https://twitter.com/UNIQLO_UK/status/1497177867498704896,@UNIQLO_UK Thank you for doing the right thing in the end. I suspect your initial reaction will linger for many but hope you save your business by seeing sense eventually. Good luck.,https://twitter.com/JimmyMoon28/status/1502074920146194433
,"Interested in winning a pair of UNIQLO Jeans?
We'll be offering 100 customers the chance to win a free pair of jeans, when they spend £50 or more during our Live Shopping Event.
Click the link below to set a reminder and find out more!
https://t.co/Wy4CfzUI2M https://t.co/lQdz06WR50",283,3,2022-02-25 11:53:14+00:00,273,0,1,0,0,True,https://twitter.com/UNIQLO_UK/status/1497177867498704896,@UNIQLO_UK 🤮🤮🤮,https://twitter.com/EricLont/status/1502015034892992512
,"Interested in winning a pair of UNIQLO Jeans?
We'll be offering 100 customers the chance to win a free pair of jeans, when they spend £50 or more during our Live Shopping Event.
Click the link below to set a reminder and find out more!
https://t.co/Wy4CfzUI2M https://t.co/lQdz06WR50",283,3,2022-02-25 11:53:14+00:00,273,0,1,0,0,True,https://twitter.com/UNIQLO_UK/status/1497177867498704896,@UNIQLO_UK You can offer this ru Ukrainians?,https://twitter.com/Asuladzi/status/1502007365243219978
,"Interested in winning a pair of UNIQLO Jeans?
We'll be offering 100 customers the chance to win a free pair of jeans, when they spend £50 or more during our Live Shopping Event.
Click the link below to set a reminder and find out more!
https://t.co/Wy4CfzUI2M https://t.co/lQdz06WR50",283,3,2022-02-25 11:53:14+00:00,273,0,1,0,0,True,https://twitter.com/UNIQLO_UK/status/1497177867498704896,"@UNIQLO_UK After your slow response to Ukraine? Sorry, not interested. What a shame, I have so many of your clothes in my wardrobe that used to feel soft but now feel tainted.",https://twitter.com/JasmineEveLow/status/1501961312284418054
,"Interested in winning a pair of UNIQLO Jeans?
We'll be offering 100 customers the chance to win a free pair of jeans, when they spend £50 or more during our Live Shopping Event.
Click the link below to set a reminder and find out more!
https://t.co/Wy4CfzUI2M https://t.co/lQdz06WR50",283,3,2022-02-25 11:53:14+00:00,273,0,1,0,0,True,https://twitter.com/UNIQLO_UK/status/1497177867498704896,@UNIQLO_UK Good to hear of your U-turn,https://twitter.com/katrivett1/status/1501956317182787593
,"Interested in winning a pair of UNIQLO Jeans?
We'll be offering 100 customers the chance to win a free pair of jeans, when they spend £50 or more during our Live Shopping Event.
Click the link below to set a reminder and find out more!
https://t.co/Wy4CfzUI2M https://t.co/lQdz06WR50",283,3,2022-02-25 11:53:14+00:00,273,0,1,0,0,True,https://twitter.com/UNIQLO_UK/status/1497177867498704896,"@UNIQLO_UK I'm looking forward to your new ""soaked in the blood of Ukrainian children"" spring collection. https://t.co/RocOWkuNoT",https://twitter.com/LampLighterBot/status/1501917764856033287
,"Interested in winning a pair of UNIQLO Jeans?
We'll be offering 100 customers the chance to win a free pair of jeans, when they spend £50 or more during our Live Shopping Event.
Click the link below to set a reminder and find out more!
https://t.co/Wy4CfzUI2M https://t.co/lQdz06WR50",283,3,2022-02-25 11:53:14+00:00,273,0,1,0,0,True,https://twitter.com/UNIQLO_UK/status/1497177867498704896,@UNIQLO_UK SHAME ON YOU!!! Yes clothes are essential so let's see you GIVING clothes to Ukrainians fleeing Russian genocide instead of selling in Russia. I'll never shop with you again and will continue sharing my thoughts.,https://twitter.com/JanetMrsmalloy/status/1501914638979674115
,"Interested in winning a pair of UNIQLO Jeans?
We'll be offering 100 customers the chance to win a free pair of jeans, when they spend £50 or more during our Live Shopping Event.
Click the link below to set a reminder and find out more!
https://t.co/Wy4CfzUI2M https://t.co/lQdz06WR50",283,3,2022-02-25 11:53:14+00:00,273,0,1,0,0,True,https://twitter.com/UNIQLO_UK/status/1497177867498704896,"@UNIQLO_UK Looks like there's been a U-turn and Uniqlo is now suspending operations in Russia - 
https://t.co/C4EHluybB0",https://twitter.com/andycropperart/status/1501912764666859525
,"Interested in winning a pair of UNIQLO Jeans?
We'll be offering 100 customers the chance to win a free pair of jeans, when they spend £50 or more during our Live Shopping Event.
Click the link below to set a reminder and find out more!
https://t.co/Wy4CfzUI2M https://t.co/lQdz06WR50",283,3,2022-02-25 11:53:14+00:00,273,0,1,0,0,True,https://twitter.com/UNIQLO_UK/status/1497177867498704896,"@UNIQLO_UK Looks like there's been a U-turn and Uniqlo is now suspending operations in Russia - 
https://t.co/C4EHluybB0",https://twitter.com/andycropperart/status/1501901909501923340
,"Interested in winning a pair of UNIQLO Jeans?
We'll be offering 100 customers the chance to win a free pair of jeans, when they spend £50 or more during our Live Shopping Event.
Click the link below to set a reminder and find out more!
https://t.co/Wy4CfzUI2M https://t.co/lQdz06WR50",283,3,2022-02-25 11:53:14+00:00,273,0,1,0,0,True,https://twitter.com/UNIQLO_UK/status/1497177867498704896,@UNIQLO_UK Well done Uniqlo for suspending all services and products in Russia,https://twitter.com/MarkGal95329434/status/1501895413112217601
,"Interested in winning a pair of UNIQLO Jeans?
We'll be offering 100 customers the chance to win a free pair of jeans, when they spend £50 or more during our Live Shopping Event.
Click the link below to set a reminder and find out more!
https://t.co/Wy4CfzUI2M https://t.co/lQdz06WR50",283,3,2022-02-25 11:53:14+00:00,273,0,1,0,0,True,https://twitter.com/UNIQLO_UK/status/1497177867498704896,"@UNIQLO_UK So, you pull out of Russia - not because it’s the right thing to do, but because it’s tough to trade during a war. Cowardly &amp; immoral #boycottuniqlo",https://twitter.com/NickByeFilm/status/1501889815595425798
,"Interested in winning a pair of UNIQLO Jeans?
We'll be offering 100 customers the chance to win a free pair of jeans, when they spend £50 or more during our Live Shopping Event.
Click the link below to set a reminder and find out more!
https://t.co/Wy4CfzUI2M https://t.co/lQdz06WR50",283,3,2022-02-25 11:53:14+00:00,273,0,1,0,0,True,https://twitter.com/UNIQLO_UK/status/1497177867498704896,"@UNIQLO_UK How much did Putin offer you ah? Tell me. You look really happy with it, don’t you? #LifeWear supports killers. WE ARE WATCHING YOU. Don’t forget it! Don’t make fools with your customers.",https://twitter.com/SneakyDodger/status/1501881428367527936
,"Interested in winning a pair of UNIQLO Jeans?
We'll be offering 100 customers the chance to win a free pair of jeans, when they spend £50 or more during our Live Shopping Event.
Click the link below to set a reminder and find out more!
https://t.co/Wy4CfzUI2M https://t.co/lQdz06WR50",283,3,2022-02-25 11:53:14+00:00,273,0,1,0,0,True,https://twitter.com/UNIQLO_UK/status/1497177867498704896,"@UNIQLO_UK No, I wouldn’t want to win any clothes from a company which continues to profit in Russia. Shame on you.",https://twitter.com/veckansglitter/status/1501878250263527431
,"Interested in winning a pair of UNIQLO Jeans?
We'll be offering 100 customers the chance to win a free pair of jeans, when they spend £50 or more during our Live Shopping Event.
Click the link below to set a reminder and find out more!
https://t.co/Wy4CfzUI2M https://t.co/lQdz06WR50",283,3,2022-02-25 11:53:14+00:00,273,0,1,0,0,True,https://twitter.com/UNIQLO_UK/status/1497177867498704896,@UNIQLO_UK And about time too. Business elsewhere in the world is worth more than Russia. Glad you've seen sense.,https://twitter.com/andy_espie/status/1501878042574082049
,"Interested in winning a pair of UNIQLO Jeans?
We'll be offering 100 customers the chance to win a free pair of jeans, when they spend £50 or more during our Live Shopping Event.
Click the link below to set a reminder and find out more!
https://t.co/Wy4CfzUI2M https://t.co/lQdz06WR50",283,3,2022-02-25 11:53:14+00:00,273,0,1,0,0,True,https://twitter.com/UNIQLO_UK/status/1497177867498704896,@UNIQLO_UK Boycott uniglo!,https://twitter.com/SCmumma/status/1501859387971112967
,"Interested in winning a pair of UNIQLO Jeans?
We'll be offering 100 customers the chance to win a free pair of jeans, when they spend £50 or more during our Live Shopping Event.
Click the link below to set a reminder and find out more!
https://t.co/Wy4CfzUI2M https://t.co/lQdz06WR50",283,3,2022-02-25 11:53:14+00:00,273,0,1,0,0,True,https://twitter.com/UNIQLO_UK/status/1497177867498704896,@UNIQLO_UK UNIQLO hits a new low,https://twitter.com/mushandin/status/1501838617370574848
,"Interested in winning a pair of UNIQLO Jeans?
We'll be offering 100 customers the chance to win a free pair of jeans, when they spend £50 or more during our Live Shopping Event.
Click the link below to set a reminder and find out more!
https://t.co/Wy4CfzUI2M https://t.co/lQdz06WR50",283,3,2022-02-25 11:53:14+00:00,273,0,1,0,0,True,https://twitter.com/UNIQLO_UK/status/1497177867498704896,"@UNIQLO_UK With your failure to condemn Russian agression, you are loosing our family as customers. You should be ashamed of your stance!",https://twitter.com/DLCmind/status/1501828490408124417
,"Interested in winning a pair of UNIQLO Jeans?
We'll be offering 100 customers the chance to win a free pair of jeans, when they spend £50 or more during our Live Shopping Event.
Click the link below to set a reminder and find out more!
https://t.co/Wy4CfzUI2M https://t.co/lQdz06WR50",283,3,2022-02-25 11:53:14+00:00,273,0,1,0,0,True,https://twitter.com/UNIQLO_UK/status/1497177867498704896,@UNIQLO_UK Your stance on the Russian invasion of Ukraine is disgusting. I'll make sure my family and friends will not be spending a cent at your stores. #boycottuniqlo,https://twitter.com/OksanaUkka/status/1501752015717748736
,"Interested in winning a pair of UNIQLO Jeans?
We'll be offering 100 customers the chance to win a free pair of jeans, when they spend £50 or more during our Live Shopping Event.
Click the link below to set a reminder and find out more!
https://t.co/Wy4CfzUI2M https://t.co/lQdz06WR50",283,3,2022-02-25 11:53:14+00:00,273,0,1,0,0,True,https://twitter.com/UNIQLO_UK/status/1497177867498704896,"@UNIQLO_UK We will never forget the Pro-Putin position that Uniqlo has taken. 

As women and children lay under the rubble of a bombed maternity and children’s hospital, Uniqlo turns a blind eye to the misery, destruction, and war crimes, as it continues to trade in Russia.

BOYCOTT UNIQLO",https://twitter.com/EnoBergman/status/1501700301220417545
,"Interested in winning a pair of UNIQLO Jeans?
We'll be offering 100 customers the chance to win a free pair of jeans, when they spend £50 or more during our Live Shopping Event.
Click the link below to set a reminder and find out more!
https://t.co/Wy4CfzUI2M https://t.co/lQdz06WR50",283,3,2022-02-25 11:53:14+00:00,273,0,1,0,0,True,https://twitter.com/UNIQLO_UK/status/1497177867498704896,@UNIQLO_UK Boycott UNIQLO!!!,https://twitter.com/Santiago19715/status/1501686005510057986
,"Interested in winning a pair of UNIQLO Jeans?
We'll be offering 100 customers the chance to win a free pair of jeans, when they spend £50 or more during our Live Shopping Event.
Click the link below to set a reminder and find out more!
https://t.co/Wy4CfzUI2M https://t.co/lQdz06WR50",283,3,2022-02-25 11:53:14+00:00,273,0,1,0,0,True,https://twitter.com/UNIQLO_UK/status/1497177867498704896,@UNIQLO_UK Have you washed all the blood out from the Ukrainian victims? #boycottuniqlo,https://twitter.com/jonezeeee/status/1501685417204191234
,"Interested in winning a pair of UNIQLO Jeans?
We'll be offering 100 customers the chance to win a free pair of jeans, when they spend £50 or more during our Live Shopping Event.
Click the link below to set a reminder and find out more!
https://t.co/Wy4CfzUI2M https://t.co/lQdz06WR50",283,3,2022-02-25 11:53:14+00:00,273,0,1,0,0,True,https://twitter.com/UNIQLO_UK/status/1497177867498704896,@UNIQLO_UK Russia you support bombed a maternity hospital today in the Ukraine,https://twitter.com/G12pro/status/1501646266199072770
